SMILES,mol_id,qed,gsk3b,sa,sim
NC(=O)c1cc2c(-c3ccc(F)cc3)cncc2s1,500,0.7784581528861728,1,0.8602854450214923,0.2857142857142857
COc1cccc(C2=C(c3cn(C)c4ccc(Cl)cc34)C(=O)NC2=O)c1,500,0.7225283140034026,1,0.8495359810910885,0.23595505617977527
NCCC(C(=O)Nc1ccc2n[nH]cc2c1)c1ccc(Cl)c(Cl)c1,500,0.6420124761735885,1,0.7674418409477263,0.2345679012345679
COc1ccc(C2C(=O)NC(=O)C2=Nc2ccc(SC)cc2)cc1,500,0.6863027076368081,1,0.7734040581422964,0.2345679012345679
Clc1cccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1,500,0.6296274262489041,1,0.8565607841127141,0.21951219512195122
COc1ccc(-c2ocnc2C(=O)NCCc2ccncc2)cc1Cl,500,0.7314508813674372,1,0.8553500763222535,0.21739130434782608
CC(C)Cn1c(-c2nonc2N)nc2ccccc21,500,0.7781376288246159,1,0.8493640775001248,0.21649484536082475
Cn1cc(C2=C(c3cc(Cl)ccc3Cl)C(=O)NC2=O)c2ccccc21,500,0.6912947858704493,1,0.8503347466519239,0.21505376344086022
O=C1NC(=O)C(c2ccccc2)=C1Nc1ccc(Cl)c(C(=O)O)c1,500,0.7419716040342892,1,0.867279835147939,0.21505376344086022
CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2C,500,0.6899090268262481,1,0.8383780267170606,0.21348314606741572
N#Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,500,0.6250388767170548,1,0.8237916121243786,0.2111111111111111
CCOC(=O)c1cnc2ccc(C(=O)OC)cc2c1Nc1ccc2c(c1)OCCO2,500,0.6385022934252903,1,0.8551295996222126,0.20481927710843373
COc1cc(Nc2ncnc(N3CCCc4cc(C)ccc43)n2)cc(OC)c1OC,500,0.6558207579329853,1,0.8373743223413539,0.20430107526881722
CCCC(=O)Nc1n[nH]c2nc3ccccc3cc12,500,0.7545928879364325,1,0.8619789596550069,0.20388349514563106
Cc1ccccc1Nc1nccc(-c2cnn3ncccc23)n1,500,0.6289892329818803,1,0.8406298945061754,0.20212765957446807
Cc1cccc(C=C2Sc3ccc(C(=O)NCCN4CCCC4)cc3NC2=O)c1,500,0.73812312811008,1,0.8510993799042351,0.2
CN(C)CCN(C)C(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,500,0.6013984432600127,1,0.843201975756527,0.2
Cc1ccc(-c2cc(-c3cc(Br)ccc3O)nc(O)c2C#N)s1,500,0.6603645997040691,1,0.8081305166781212,0.2
COCC1OC(=O)c2coc3c2C1(C)C1=C(OC(C)=O)CC2(C)C(=O)CCC2C1C3=O,500,0.6763130743124965,1,0.5684740869213047,0.19791666666666666
N#Cc1c(N2CCCCC2)nc(N2CCCCC2)c2c1CCN(Cc1ccccc1)C2,500,0.7361380501870711,1,0.8386814168052334,0.1978021978021978
CC(=O)C1=C(c2cn(C)c3ccccc23)C(=O)NC1=O,500,0.6565278257994066,1,0.8335103040085658,0.1978021978021978
COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)c(F)c1,500,0.7795396611872014,1,0.8551879567473001,0.1978021978021978
COCCN(CCOC)c1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,500,0.6238086383771179,1,0.8099812729034501,0.19767441860465115
O=C(CSc1ccc2nnc(-c3cccs3)n2n1)N1CCCC1,500,0.6801681622166513,1,0.8377335144156776,0.19767441860465115
CN1CCC(C(=O)Nc2n[nH]c3nnc(-c4ccccc4)cc23)CC1,500,0.7662453467952092,1,0.8417704925498616,0.1941747572815534
CCCC(=O)Nc1nnc2c[nH]c(-c3ccccc3)nc1-2,500,0.7697929839638779,1,0.821131653215257,0.1935483870967742
c1ccc(CNc2cc(-c3c[nH]c4ncccc34)ncn2)cc1,500,0.6038017772069565,1,0.8633004860203728,0.1935483870967742
COc1ccc(Nc2ncc(-c3ccccc3)o2)cc1OC,500,0.7677636860278534,1,0.8931495415091637,0.19318181818181818
Cc1cccc2c3c([nH]c12)-c1ccccc1NC(=O)C3,500,0.638021587629974,1,0.8555429251804976,0.19148936170212766
NCCNc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,500,0.635518052275464,1,0.8476335734494386,0.19101123595505617
COc1cc(S(C)(=O)=O)c(OC)cc1CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,500,0.6161780265142203,1,0.8029932554642171,0.19
O=C(NCc1ccccc1)c1ccc(-c2ccncc2)cc1,500,0.7954324813713519,1,0.9401125000890456,0.18947368421052632
CC(C)(C)c1cc(C=C(C#N)C#N)cc(Br)c1O,500,0.8004635526156313,1,0.7963427486304673,0.18947368421052632
Cn1cc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cn1,500,0.6558632666198123,1,0.8472383108688819,0.18888888888888888
CCCC(=O)Nc1[nH]nc2c1C=CC(=C1C=CC(=O)C=C1Cl)C2,500,0.8932504818290135,1,0.7150495847254583,0.18888888888888888
CCOC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccccc32)c1C,500,0.6747222050998686,1,0.8499723436011979,0.18888888888888888
CCCCNc1nc(N)c(C(=O)c2ccccc2)s1,500,0.6273865139147249,1,0.8782689208049681,0.18888888888888888
COc1cc(C=C2SC(=Nc3ccccc3)NC2=O)ccc1O,500,0.8491871718766268,1,0.8156219211070255,0.18888888888888888
Brc1ccc2c(c1)-c1[nH]ncc1C2,500,0.6371699295071813,1,0.8212487097381105,0.18888888888888888
C=Cc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,500,0.7933666961190619,1,0.7777518297600238,0.18823529411764706
O=C(C=Cc1ccc(Br)cc1)Nc1cccc2cnccc12,500,0.6967585913707576,1,0.8882428107399329,0.1875
Cc1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)s1,500,0.7567335301267737,1,0.8664036675656949,0.18681318681318682
OCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,500,0.7868717930074887,1,0.8666274261245484,0.18627450980392157
COc1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C(C)=O)s2)cc1OC,500,0.6054696003963905,1,0.8844929624182026,0.18604651162790697
Cc1nc2c(sc3c(Br)ccc(Cl)c32)c(=O)o1,500,0.6223178372978309,1,0.7811941659384287,0.18556701030927836
Cn1c(N2CCOC(c3ccc(F)cc3)C2)nc(-c2ccncc2)cc1=O,500,0.7130150309718213,1,0.7922550910348473,0.18478260869565216
CN(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1,500,0.6158161027435856,1,0.838555355871559,0.1839080459770115
CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccoc3)cc12,500,0.7579328804148299,1,0.8224772900374513,0.18269230769230768
COc1ccc(C(=O)c2sc(Nc3ccccc3)nc2N)cc1,500,0.6993218414221298,1,0.8933333430184474,0.18181818181818182
COc1cc(C=C(C#N)c2nc3ccc(C)cc3[nH]2)c(Br)cc1O,500,0.6556418141343008,1,0.8211521658023594,0.18181818181818182
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4c(c3)OCO4)csc12,500,0.7069645131829917,1,0.8075586233308003,0.18095238095238095
Nc1ncnc2c1C(=O)Nc1ccccc1N2,500,0.6316218706410353,1,0.8283773918310773,0.18085106382978725
COc1ccc2nc(NC(=O)CCNC(=O)c3ccccc3Cl)sc2c1,500,0.6729372066261213,1,0.8974249054211089,0.18
Oc1ccc(-c2nc3ncc[nH]c-3c2CC2CC2)cc1,500,0.7638812327234309,1,0.8144214397693569,0.18
Oc1ncc(Br)c2sc(-c3ccncc3)cc12,500,0.743027339317749,1,0.7993642050178903,0.18
Cc1c(-c2ccc3n[nH]c(N)c3c2)nnn1Cc1ccccc1,500,0.6091815101530806,1,0.8373245895828284,0.1797752808988764
Nc1nonc1-c1nc2ccccc2n1C1CCCC1,500,0.7730324919006123,1,0.846618598426013,0.1797752808988764
O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CCCC1,500,0.7738099920100354,1,0.8691332881713336,0.17894736842105263
CC(O)c1cc(NCc2cccnc2)n2ncc(Br)c2n1,500,0.7579779752451157,1,0.7693888291660697,0.17894736842105263
CNS(=O)(=O)c1ccc(-c2ccc(C=C3SC(N)=NC3=O)o2)cc1,500,0.8003813422054896,1,0.8347948753316359,0.1782178217821782
CC(=O)OCn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,500,0.6609019907464747,1,0.8226200925736076,0.17708333333333334
COc1cccc(C2=C(c3cn(C)c4cc(C)ccc34)C(=O)NC2=O)c1,500,0.7416581865990748,1,0.8480335574872949,0.17708333333333334
COc1cccc(Nc2nc(-c3ccc(O)cc3)cs2)c1,500,0.7550543114108216,1,0.9044100895330374,0.17708333333333334
COC(=O)c1nnn(-c2nonc2N)c1CN1CCc2ccccc21,500,0.6781184861495002,1,0.8136917429889201,0.17647058823529413
O=C(NC(CCO)c1ccccc1)c1ccc(-c2ccncc2)cc1,500,0.7248177842961414,1,0.854237742953506,0.17647058823529413
Nc1c(F)c(NCCN2CCOCC2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,500,0.6235429441315412,1,0.7998286839335389,0.17647058823529413
CCOC(=O)Cn1sc(=O)n(-c2cccc(C(=O)OCC)c2)c1=O,500,0.7136261101584291,1,0.8175356713515364,0.17582417582417584
COc1cnc(Nc2ccccc2)nc1-c1cc2c([nH]1)CCNC2=O,500,0.6812418129321679,1,0.8186284482927486,0.17582417582417584
Cn1cc(C2=NNC(=O)C(=C3N=c4ccccc4=N3)C2)ccc1=O,500,0.7362603568957384,1,0.7515558497238888,0.17582417582417584
COc1cc(C=C2SC(=S)NC2=O)ccc1O,500,0.6327756243504743,1,0.850484182305041,0.17525773195876287
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1F,500,0.6845750834082229,1,0.8213420551396595,0.17475728155339806
CN1CCN(N=C2C(=O)Nc3ccc([N+](=O)[O-])cc32)CC1,500,0.6320486503131878,1,0.7948067424494459,0.1744186046511628
CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,500,0.623802694035552,1,0.8010907681574112,0.17391304347826086
