SMILES,mol_id,qed,gsk3b,sa,sim
CCn1sc(=O)n(Cc2ccccc2)c1=S,300,0.7848051441930217,1,0.8112296565852282,0.21875
COc1ccc2nc3c(cc2c1)c(NC(=O)CC(C)C)nn3CC(C)C,300,0.7189379118071548,1,0.8406185182647216,0.21212121212121213
NC1CCCCC1Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,300,0.6345940603449258,1,0.7361445625668266,0.21212121212121213
OCCCc1cn(-c2ccc3[nH]ncc3c2)nn1,300,0.7179411395159485,1,0.8256726933545508,0.2
COc1cccc(-c2n[nH]c(O)c2N=Nc2ccccn2)c1,300,0.7186130506845768,1,0.7962791088168562,0.19402985074626866
O=C1NCCc2[nH]c(-c3ccnc(C=Cc4ccccc4)c3)cc21,300,0.7765610345577946,1,0.8212379826552562,0.19402985074626866
CC(=O)c1sc(NC(=O)CCNC(=O)c2ccco2)nc1-c1ccccc1,300,0.6093148842253938,1,0.8688807539349696,0.1917808219178082
COc1cccc(-c2cc3c(O)nc4ccccc4n3c2)c1,300,0.60936173425435,1,0.8581053107399329,0.19047619047619047
O=C1NN=C(c2cccnc2)C1=NNc1ccccc1Cl,300,0.8512881005031889,1,0.8162522080702382,0.18840579710144928
Cc1ccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc1F,300,0.6488441560390292,1,0.8779908401359047,0.18840579710144928
Cc1n[nH]c2c1C(c1ccc(Br)cn1)C1C(=O)CC(C)(C)CC1=N2,300,0.8010442521333702,1,0.6503371851681057,0.18840579710144928
Cc1cc2c(NC(=O)C3CC3)nnc-2[nH]c1-c1ccc(O)cc1,300,0.6935293433453414,1,0.8116841409384761,0.18571428571428572
Oc1nc2cc(-c3ccccc3)cnc2[nH]1,300,0.6489581920040653,1,0.8547405131045951,0.18571428571428572
CC(=O)N1CCc2c(sc(NC(=O)Cn3c(O)ccc3O)c2C(N)=O)C1,300,0.6172689610694297,1,0.8049783533435705,0.18461538461538463
O=C1Cc2c([nH]c3cc(Br)ccc23)-c2ccccc2N1,300,0.6416609516725437,1,0.8527498217322216,0.18181818181818182
Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21,300,0.6937341432555721,1,0.8418567477928105,0.18055555555555555
O=C(NCc1ccccc1)Nc1ncc([N+](=O)[O-])s1,300,0.6623343526059511,1,0.8794147897508372,0.18055555555555555
CN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,300,0.6561437333529322,1,0.8527178028579642,0.18055555555555555
Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,300,0.6446211204565273,1,0.8366288831968544,0.18055555555555555
CCCN=C1N=C2C=CC=CN2C(=O)C1=Cc1sc(S)nc1O,300,0.6522980569701577,1,0.6509863894591861,0.1791044776119403
COc1ccc(-c2ocnc2C(=O)NCc2ccccn2)cc1,300,0.7837716418246529,1,0.8735558180558479,0.1791044776119403
CN(Cc1cc(Cl)c(O)c2ncccc12)C1CCCCC1,300,0.9150916545582332,1,0.8495862643964256,0.1774193548387097
Cn1sc(=O)n(-c2ccc(C(F)(F)F)cc2)c1=O,300,0.7940572736763684,1,0.8140335424111547,0.1774193548387097
O=C1NCCCc2c1oc1ccc(O)cc21,300,0.7070419300857813,1,0.8226752530177809,0.17647058823529413
C(=Cc1cncc(OC2CCNC2)c1)c1ccncc1,300,0.9236554402524404,1,0.7779827755381166,0.17647058823529413
COc1ccc(-c2[nH]c3nccnc3c2C)cc1OC,300,0.7937817830533881,1,0.8481264051004567,0.17567567567567569
Clc1cccc(CSc2nnc(-c3ccncc3)o2)c1,300,0.6798042476732032,1,0.8790676205902892,0.17567567567567569
Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2OCC(C)C,300,0.7455066199463447,1,0.7989551825348049,0.1746031746031746
COc1ccc(-c2ocnc2C(=O)NCCc2ccncc2)cc1Cl,300,0.7314508813674372,1,0.8553500763222535,0.1746031746031746
