SMILES,mol_id,qed,gsk3b,sa,sim
N#Cc1cccc(-c2nc3ncnc(Nc4ccccc4)c3[nH]2)c1,0,0.6025345651750138,1,0.8530566175414968,0.24096385542168675
CCN1CCN(CCCC(=O)Nc2n[nH]c3nnc(-c4ccccc4)cc23)CC1,0,0.6405531225139477,1,0.8366379147027698,0.22988505747126436
COc1cnc(C=Cc2ccc(F)cc2)nc1-c1cc2c([nH]1)CCNC2=O,0,0.7456114671807592,1,0.7844007313934084,0.2289156626506024
c1cncc(CNc2ncnc3nc(-c4cccnc4)[nH]c23)c1,0,0.6012746834138349,1,0.8398607981719896,0.2191780821917808
Clc1cc(Nc2nc(NC3CC3)c3sccc3n2)ccc1N1CCOCC1,0,0.6559436306111921,1,0.8332339324020721,0.21621621621621623
Cn1c(-c2nonc2N)nc2ccccc21,0,0.6591389965093933,1,0.8531304369642692,0.20689655172413793
N#CC(=Cc1ccc(O)cc1)C(=N)C(C#N)C#N,0,0.6160239720343268,1,0.7555353869951422,0.20634920634920634
CCCC(=O)Nc1[nH]nc2cc(-c3ccsc3)ccc12,0,0.7600160891286224,1,0.8305283363210813,0.2054794520547945
c1ccc(Nc2nnc(-c3ccccc3)o2)cc1,0,0.7572440780223104,1,0.9184467190493312,0.20238095238095238
c1ccc(-c2cnc(Nc3ccc(OCCN4CCCC4)cc3)s2)cc1,0,0.6372233040986279,1,0.8851163815125846,0.19480519480519481
O=C(Nc1n[nH]c2nc(-c3ccccc3)c(Cl)cc12)C1CC1,0,0.7755450719540524,1,0.8535318369914593,0.19318181818181818
O=C1Cc2c([nH]c3cc(Br)ccc23)-c2ccccc2N1,0,0.6416609516725437,1,0.8527498217322216,0.19230769230769232
CC(=O)Nc1cc(-c2nnc(SCc3ccccc3)o2)ccn1,0,0.7239364141974933,1,0.8718648880902908,0.19230769230769232
COc1ccc2c(c1)C(=Cc1cnc[nH]1)C(=O)N2,0,0.7890978640626071,1,0.8299774773223975,0.1917808219178082
Nc1nonc1-c1nc2ccccc2n1CC1CCC1,0,0.7893242631169187,1,0.8456980975942907,0.189873417721519
Brc1cnn2c(NCc3cccnc3)cc(C3CCCNC3)nc12,0,0.7207246611600441,1,0.7622907893895082,0.18823529411764706
CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,0,0.8129684626051042,1,0.8038410199847092,0.1875
COc1ccc(-c2nnc(SCc3ccccc3)o2)cc1,0,0.6653276511376539,1,0.9130314091441509,0.1875
O=C(NCc1ccncc1)c1ncoc1-c1cccc(O)c1,0,0.7711291410032521,1,0.8558627626630101,0.1875
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,0,0.7251249401716845,1,0.8800603599962249,0.18666666666666668
OCc1cc(-c2ccc3[nH]ncc3c2)on1,0,0.6819487725608836,1,0.8364825752977213,0.18666666666666668
COc1cc(C=C2C(=O)NN(c3ccc(Cl)c(Cl)c3)C2=O)ccc1O,0,0.6344525405991639,1,0.8519769157871363,0.18518518518518517
COc1ccc(C2=C(N3CCc4ccccc43)C(=O)NC2=O)cc1,0,0.8803251962952267,1,0.8519536200694853,0.18181818181818182
C=C(C)n1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,0,0.6412899293033687,1,0.8101433125361093,0.18181818181818182
Cn1cc(C2=C(c3cc(Cl)ccc3Cl)C(=O)NC2=O)c2ccccc21,0,0.6912947858704493,1,0.8503347466519239,0.18181818181818182
O=C1Cc2c([nH]c3c(Cl)cccc23)-c2ccccc2N1,0,0.6434182573108927,1,0.8503824477269166,0.18085106382978725
Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2OCC(C)C,0,0.7455066199463447,1,0.7989551825348049,0.1794871794871795
CN1C(=O)CC(c2ccncc2)=NC1=NCCc1ccccc1,0,0.8702224391639428,1,0.8075532922234712,0.17721518987341772
CN1C(=O)CC(c2ccncc2)=NC1=NCC(O)c1ccccc1,0,0.9324413314506484,1,0.7404925950955393,0.17567567567567569
CC(C)n1c(-c2nonc2N)nc2ccccc21,0,0.7459159063961576,1,0.8404655559858154,0.175
Cn1c(O)c(C2=Nc3ccccc3C2=O)c2cccnc21,0,0.7430409560818273,1,0.8118637002938615,0.1744186046511628
CC1=C2C(=NC3=C(C(=O)CC(C)(C)C3)C2c2cccc3nonc23)NN1,0,0.8223220097298775,1,0.7110712262545086,0.17333333333333334
c1ccc(-c2c[nH]c3ncnc(N4CCCCC4)c23)cc1,0,0.7784425677995245,1,0.8680413071314683,0.1728395061728395
COc1ccc(C(=O)c2sc(Nc3ccccc3)nc2N)cc1,0,0.6993218414221298,1,0.8933333430184474,0.1728395061728395
COc1ccccc1C1=C(Nc2cccc(O)c2)C(=O)NC1=O,0,0.7505639722695365,1,0.8593778687491268,0.1728395061728395
CC1CSc2c(C(=O)O)c(=O)c3cc(F)c(N4CCC(N)C4)c(F)c3n21,0,0.8290635981925388,1,0.6853146283487797,0.17204301075268819
C#Cc1cn(C2CCCC2)c2ncnc(N)c12,0,0.7575490978636867,1,0.8104320229142797,0.17105263157894737
Oc1nnc2c(NCCCc3ccncc3)cc(Cl)cn12,0,0.7084389256812839,1,0.809631022698233,0.17105263157894737
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(F)c(F)cc12,0,0.6513936997700347,1,0.8444687319399351,0.17105263157894737
N#Cc1cccc(NC(=O)Nc2ccnc3cc(C(F)(F)F)ccc23)n1,0,0.7202922269345015,1,0.8425359810910885,0.17105263157894737
Cn1c(N2CCOC(c3ccc(F)cc3)C2)nc(-c2ccncc2)cc1=O,0,0.7130150309718213,1,0.7922550910348473,0.17073170731707318
COc1cccc(NC(=O)c2cnn3c(-c4ccccc4)ccnc23)c1,0,0.6133805350773425,1,0.8891194179498318,0.17073170731707318
Clc1ccc(-n2cc(-c3ccncc3)nn2)cc1,0,0.7079806611729812,1,0.8869470039496162,0.16883116883116883
