SMILES,mol_id,qed,gsk3b,sa,sim
NC(=O)c1cccc2c1Nc1nnc(Cl)cc1C(=O)N2,100,0.7373349617575983,1,0.7856414378746999,0.25333333333333335
CCOC(=O)CN=c1nc(-c2ccc(OC)cc2)n(-c2ccccc2)s1,100,0.6265170767931396,1,0.8126404840766873,0.24691358024691357
O=C(Nc1n[nH]c2nc(-c3cccs3)c(Br)cc12)C1CC1,100,0.7437309949783781,1,0.8139421618323229,0.2441860465116279
CCCCC(=O)Nc1ncnc2[nH]c(-c3ccccc3)nc12,100,0.7570371881918668,1,0.8608995415091639,0.23863636363636365
O=C1NC(=O)C(c2ccc(Cl)cc2)C1=Nc1ccc(Cl)c(C(=O)O)c1,100,0.8033466382241096,1,0.7694646087619085,0.23170731707317074
Cc1ccccc1C1c2c(C)n[nH]c2N=C2CC(C)(C)CC(=O)C21,100,0.853336569597374,1,0.6845890795423882,0.22784810126582278
CCCC(=O)Nc1[nH]nc2c1C=CC(=C1C=CC(=O)C=C1Cl)C2,100,0.8932504818290135,1,0.7150495847254583,0.21839080459770116
Nc1nc(-c2ccc3[nH]ncc3c2)cs1,100,0.6552960799853297,1,0.8492817513683294,0.21518987341772153
NC(=O)c1cc2c(Oc3cccc(F)c3)cncc2s1,100,0.8035981557568097,1,0.8440122350599706,0.21505376344086022
COc1ccccc1-c1ccc2c(NC(=O)C3CC3)n[nH]c2n1,100,0.7762433759541231,1,0.8605046716897762,0.2125
COc1ccc(C(=O)c2sc(Nc3ccccc3F)nc2N)cc1,100,0.6882362173292682,1,0.8810240574752167,0.2112676056338028
COc1ccccc1C1CN(c2cc(-c3ccncn3)cc(=O)n2C)CCO1,100,0.6945453665538251,1,0.7609480132734127,0.2112676056338028
O=CC(O)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,100,0.6218289876207492,1,0.7179328736645672,0.20987654320987653
O=C(NCc1ccc(Cl)c(Cl)c1)Nc1ccc2n[nH]cc2c1,100,0.6715747233948806,1,0.8480102252698474,0.20930232558139536
COc1cc(CNC(=O)c2ncoc2-c2ccc(OC)c(Cl)c2)ccn1,100,0.7127411796798696,1,0.8440047391009424,0.2087912087912088
COc1ccc2nc(NC(=O)CCNC(=O)c3ccccc3Cl)sc2c1,100,0.6729372066261213,1,0.8974249054211089,0.20512820512820512
CSc1ccc(CC2=NC(=O)NC2=O)cc1,100,0.8087549076491354,1,0.8071394001749717,0.20512820512820512
CCCC(=O)Nc1[nH]nc2cc(Cl)ccc12,100,0.8623935237937935,1,0.8518570070125785,0.20454545454545456
CCCC(=O)Nc1[nH]nc2cc(Br)ccc12,100,0.9085262049843484,1,0.8413879471835186,0.20224719101123595
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,100,0.7891266501926829,1,0.8547001894444253,0.2
CNC(=O)C1CCC(CNC(=O)c2ncoc2-c2ccc(OC)cc2)CC1,100,0.8141396604962108,1,0.8471073273615429,0.2
O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(Cl)c(C(=O)O)c1,100,0.7117947723133518,1,0.8540310963891431,0.2
Oc1cc(-c2ccncc2)nc(CCc2ccccc2)n1,100,0.7960078457293314,1,0.8665936920225629,0.1978021978021978
