SMILES,mol_id,qed,gsk3b,sa,sim
O=C(CC1CNC(=O)c2cc(-c3cn[nH]c3)cn21)NCc1cccc(F)c1,200,0.6441332266602342,1,0.7368201797922437,0.33783783783783783
N#Cc1cccc(C(=O)C(Br)Br)c1,200,0.6224632627744788,1,0.8434021278988973,0.23376623376623376
COc1cnc(COc2ccc(F)cc2)cc1-c1cc2c([nH]1)CCNC2=O,200,0.7266117959615235,1,0.8170981672908444,0.23170731707317074
CCCC(=O)Nc1n[nH]c2cc(-c3ccc(N)cc3)ccc12,200,0.64329887540903,1,0.8719430702026923,0.22784810126582278
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,200,0.6095989367593201,1,0.7319069371121691,0.2236842105263158
NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,200,0.8017404583515643,1,0.8755642528233769,0.2236842105263158
COc1cc(C=C(C#N)c2nc3ccc(C)cc3[nH]2)c(Br)cc1O,200,0.6556418141343008,1,0.8211521658023594,0.21794871794871795
NCc1cc(Nc2ncnc(-c3ccccc3)n2)ccc1O,200,0.6392460913333778,1,0.8670507434322405,0.21518987341772153
NCC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,200,0.7520577199582956,1,0.8212354029818951,0.20930232558139536
N#Cc1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1,200,0.6633054775877197,1,0.8557290264262034,0.2073170731707317
O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ccccc1Cl,200,0.6653091136642285,1,0.8305728618270776,0.20512820512820512
COc1cc(C(=O)O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,200,0.7712464515565093,1,0.8417305431464082,0.20481927710843373
COC(=O)c1cccc2c3c(c(CC(C)C)cc12)C(=O)NC3=O,200,0.6985403084358898,1,0.8360135294986338,0.20253164556962025
COc1ccc2occ(C(=O)c3cccs3)c2c1,200,0.6717998984439747,1,0.8663620927070126,0.20253164556962025
COc1ccc(C=C2SC(CC(=O)C(C)(C)C)=NC2=O)cc1O,200,0.8545125300844808,1,0.8084662176706771,0.20238095238095238
COc1cc(C)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,200,0.9060859759644716,1,0.8461294910678018,0.20238095238095238
O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2ccccc2N1,200,0.6434182573108927,1,0.8616408031645822,0.20224719101123595
COc1cccc(-c2ocnc2C(=O)NCc2ccncc2)c1,200,0.7837716418246529,1,0.8673457147263414,0.2
